Iteration	Time	Timesteps	TimestepsThisBatch	fps	MeanReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Episodes
8	0.5791906674702962	41062	5679	805.4199998701561	-132.18393	93.46647	32.897125	-303.14728	149.44736842105263	142.8303552744011	377
9	0.650095009803772	46132	5070	1191.8604928663926	-157.51875	102.447945	4.4784317	-477.1915	120.71428571428571	26.000261641802314	419
10	0.7488651911417643	51312	5180	874.1308667144532	-128.59225	113.36156	-0.09564972	-439.4054	132.82051282051282	143.13108064250358	458
11	0.8192107280095419	56418	5106	1209.8361941751698	-150.12297	107.8957	20.647697	-554.2112	113.46666666666667	26.510878270375475	503
12	0.8870971997578939	61468	5050	1239.9714928561787	-137.49431	86.96023	-26.48523	-343.11597	107.44680851063829	24.547659688804842	550
13	0.9559183478355407	66520	5052	1223.5548130817942	-114.6325	65.574295	-8.990952	-306.63184	114.81818181818181	25.5718886201881	594
14	1.052503557999929	71657	5137	886.4911023547859	-88.430725	54.075222	47.455627	-223.9428	128.425	142.05577909750804	634
15	1.1567164341608682	76778	5121	819.0452157383513	-84.32201	62.724525	74.83195	-248.15346	131.30769230769232	142.22249702060893	673
16	1.2242686430613199	81862	5084	1254.436817041172	-87.3668	39.200077	-17.851124	-191.23026	112.97777777777777	26.514137854602012	718
17	1.2938724637031556	87019	5157	1234.9554276397769	-57.556072	38.79795	19.03215	-188.62901	107.4375	25.956619459205392	766
18	1.3691730976104737	92132	5113	1131.7800989294744	-85.278885	55.73582	-1.8994522	-238.8339	124.70731707317073	59.13821920594739	807
19	1.4405061523119609	97167	5035	1176.5047053902686	-57.577827	36.908813	5.4852295	-145.35167	122.8048780487805	30.254384493535625	848
20	1.5192540287971497	102209	5042	1067.2058001805112	-53.441463	60.729736	21.310059	-272.96017	152.78787878787878	50.38563863194496	881
21	1.6764781792958579	107311	5102	540.8608751146521	-53.20513	64.78959	27.776087	-226.20456	164.58064516129033	54.95263308936829	912
22	1.8189480861028036	112928	5617	657.1246625387263	-52.082592	61.35044	33.255356	-212.26201	208.03703703703704	164.99662880539947	939
23	1.9976306716601053	118046	5118	477.3983500766944	-139.88954	115.3757	0.36136436	-407.74506	393.6923076923077	265.1952501649665	952
24	2.199170160293579	123132	5086	420.60812756694725	-104.756966	95.9881	10.826622	-316.32236	423.8333333333333	333.58278166329603	964
25	2.3755053083101907	128231	5099	481.9589660680297	-195.97093	100.96352	-22.1511	-342.02505	509.9	282.6433972340412	974
26	2.5800293564796446	133359	5128	417.889895513493	-242.18199	75.91583	-154.93141	-360.66364	641.0	232.39836488237177	982
27	2.7619789282480878	138487	5128	469.7404340774373	-202.49193	111.204346	-19.598848	-392.30002	466.1818181818182	233.93892683263147	993
28	3.0251293897628786	143762	5275	334.0995859859449	-132.98982	80.27834	-58.51792	-268.71777	753.5714285714286	314.1163829551339	1000
29	3.310334098339081	149593	5831	340.7580882230516	-101.97409	116.134186	4.2587547	-341.58344	647.8888888888889	371.9971458804622	1009
30	3.576283943653107	154621	5028	315.10293342419425	-62.515015	80.003174	-4.904228	-250.90556	718.2857142857143	356.26022362702173	1016
31	3.739675442377726	160325	5704	581.8532011957069	-32.43954	85.686745	53.383606	-272.79352	316.8888888888889	313.32427094853676	1034
32	3.8966281692186993	165748	5423	575.8846729303847	-22.042067	53.088486	41.790894	-170.04445	225.95833333333334	193.56576814411744	1058
33	4.012614548206329	170772	5024	721.9591212704671	-34.9216	95.404724	51.72957	-435.79892	228.36363636363637	218.07349583747418	1080
34	4.192247958978017	176695	5923	549.5603413756852	-39.32431	64.2813	42.417206	-165.14093	348.4117647058824	311.0388776198298	1097
35	4.343988227844238	181696	5001	549.3133503739066	-10.552493	26.47034	33.377525	-60.797955	227.3181818181818	246.10130699731184	1119
36	4.517613160610199	186868	5172	496.49068914324096	-9.578072	35.832794	44.342472	-64.170944	304.2352941176471	323.1003357931084	1136
37	4.75563865105311	192092	5224	365.79693664755723	-21.100433	52.218357	37.825405	-175.22513	348.26666666666665	357.9501765454082	1151
38	4.997121969858806	197361	5269	363.66381376521565	11.340367	25.42238	54.694668	-32.136795	376.35714285714283	394.8004210344507	1165
39	5.219027809302012	202905	5544	416.40245414557796	9.290918	30.699125	71.07387	-55.196068	277.2	304.90024598219003	1185
40	5.445794582366943	208231	5326	391.45408910551305	-11.8899555	53.868668	48.741013	-170.40909	409.6923076923077	345.44561736431547	1198
41	5.933587201436361	213306	5075	173.40222371782278	3.1764731	48.025883	65.075386	-158.57025	317.1875	319.04314338933847	1214
42	6.171155675252279	218348	5042	353.73188030099845	14.231791	38.060833	73.99234	-69.80255	504.2	404.6929206200672	1224
43	6.464114181200663	224152	5804	330.20068078980495	-22.76136	93.20412	41.031937	-264.51514	725.5	355.6796311289135	1232
44	6.741908693313599	229223	5071	304.2465717588987	2.5626538	45.88199	55.656723	-85.894516	724.4285714285714	323.32021152979826	1239
45	7.075910973548889	234939	5716	285.2323478423293	21.293055	20.334686	54.437393	-4.7078934	714.5	368.27435425236985	1247
46	7.32474482456843	240114	5175	346.62310994351736	-1.1354158	29.852112	42.10691	-47.957237	575.0	381.4163662514293	1256
47	7.622492150465647	245835	5721	320.2436226837249	-6.311643	65.37498	86.14948	-171.57132	635.6666666666666	341.40982215903904	1265
48	7.849447011947632	250905	5070	372.330164223192	-20.77394	55.725384	11.430313	-155.87529	724.2857142857143	329.14812743796426	1272
49	8.115859059492747	256102	5197	325.13302622361334	-42.514843	115.9249	35.926407	-297.14954	866.1666666666666	272.7480013166407	1278
50	8.413746889432272	261340	5238	293.0696808052761	6.2005124	29.603796	37.414116	-43.573193	873.0	281.7445651649735	1284
51	8.691367506980896	267084	5744	344.840573484006	1.0320187	20.538689	42.889923	-33.409836	638.2222222222222	403.76031883003117	1293
52	8.904253558317821	272158	5074	397.24911786084004	-1.6768951	58.310143	94.180756	-125.42488	563.7777777777778	390.15204380337497	1302
53	9.14878253142039	277534	5376	366.4273158350198	30.992083	41.762436	85.35164	-23.92019	597.3333333333334	359.4909981874063	1311
54	9.365782487392426	282797	5263	404.2346044591421	12.122522	57.678337	91.47028	-97.84816	526.3	387.3221010993305	1321
55	9.690851378440858	288666	5869	300.9148411459163	-1.6833396	31.572586	39.779556	-57.491013	733.625	343.69206329940175	1329
56	10.03166966040929	294660	5994	293.12252836349677	-2.667661	44.274876	79.6006	-65.713554	999.0	0.0	1335
57	10.304235037167867	299826	5166	315.8941391390541	35.932007	37.935364	101.5263	-27.513363	861.0	308.577380894971	1341
58	10.50895146926244	304900	5074	413.1011754475187	-24.325573	85.91611	55.42598	-237.0079	634.25	368.5426535694342	1349
59	10.741368114948273	310163	5263	377.4197005446956	52.168926	41.6653	112.07013	-0.38802338	877.1666666666666	272.4276152587244	1355
60	10.931826118628184	316055	5892	515.6116547060661	21.857124	62.091892	104.00929	-170.54425	392.8	311.7634145737224	1370
61	11.306159051259359	321061	5006	222.88851451154176	39.04426	37.782745	149.45894	-12.334728	294.47058823529414	259.68648918332246	1387
62	11.516598490873973	326753	5692	450.81501340361075	29.550333	89.22874	247.00516	-165.20915	474.3333333333333	334.56970706997504	1399
63	11.668865120410919	331816	5063	554.2022225126594	72.91662	69.313354	239.34918	6.708313	421.9166666666667	339.6163174165157	1411
64	11.82583605448405	337013	5197	551.8202550998723	42.367138	58.693188	124.17595	-77.16107	472.45454545454544	343.3514932745805	1422
65	11.956260240077972	342308	5295	676.666838609757	36.45109	106.93387	253.99915	-282.6964	311.47058823529414	203.89447029603582	1439
66	12.14940340121587	347450	5142	443.72265335356064	34.304787	91.053825	136.4012	-178.19904	642.75	369.5844795172005	1447
67	12.377906095981597	353441	5991	436.9852142301075	76.234436	88.2513	240.49007	-16.029324	544.6363636363636	348.38047975982516	1458
68	12.555565404891968	358448	5007	469.7349405319239	130.69852	80.375725	232.56706	1.75103	625.875	300.0751728733985	1466
69	12.777644471327465	363876	5428	407.37041209151386	96.12139	61.979965	200.97379	23.218803	775.4285714285714	257.6763513417875	1473
70	13.019194559256237	369190	5314	366.6679030555681	-40.61258	138.05008	148.00432	-177.59476	885.6666666666666	116.48128128110923	1479
71	13.279918376604716	374703	5513	352.4239935114182	77.43527	112.07827	188.28821	-161.96638	918.8333333333334	95.07964497666622	1485
72	13.555515638987224	380455	5752	347.85612387105823	99.40794	74.12505	196.70218	-27.903862	821.7142857142857	223.14038776756936	1492
73	13.809089338779449	385513	5058	332.45613509258254	105.09479	80.86547	209.67673	-18.345009	843.0	218.86601685353835	1498
74	14.057871894041698	390829	5316	356.14167886527235	-17.809507	169.39185	211.86314	-270.56705	886.0	155.87815754620658	1504
75	14.31035623550415	396001	5172	341.4150105168011	109.60336	40.95723	158.43156	55.06716	862.0	152.54944553597477	1510
76	14.567307865619659	401389	5388	349.4912198854136	91.936134	126.49075	246.7537	-180.71718	769.7142857142857	192.053351431102	1517
77	14.819608529408773	407195	5806	383.5446819548333	101.29271	95.30707	210.0271	-91.56719	829.4285714285714	163.3924785319579	1524
78	15.035370103518169	412551	5356	413.7391994724693	119.28804	111.69434	210.70084	-154.31781	669.5	213.67732682715777	1532
79	15.1806414047877	417634	5083	583.2112061565363	55.652035	109.10888	191.77957	-88.707664	423.5833333333333	160.96555445877922	1544
80	15.310656340916951	422679	5045	646.749308543134	108.40708	102.68995	233.8089	-44.93121	336.3333333333333	134.61187003959031	1559
81	15.68398537238439	427809	5130	229.02376748649826	65.311806	144.16112	270.1568	-185.76466	366.42857142857144	112.5031518832849	1573
82	15.802419849236806	432823	5014	705.6305235299255	104.64144	112.17525	212.49207	-148.62468	358.14285714285717	91.39385501604514	1587
83	15.929402681191762	438155	5332	699.8594470998603	87.40506	118.92365	262.75555	-132.64207	333.25	132.48466892437025	1603
84	16.048521490891776	443291	5136	718.6501614014561	80.27251	111.16694	238.2859	-49.758926	302.11764705882354	132.54472379626574	1620
85	16.168782957394917	448687	5396	747.8532170576294	57.576714	145.36143	271.98328	-163.29718	299.77777777777777	73.28980189445456	1638
86	16.304463787873587	454062	5375	660.2739158728007	80.959526	160.17851	252.61862	-204.73291	358.3333333333333	101.81399161652041	1653
87	16.439689064025877	459295	5233	644.9936346940675	74.026535	128.77939	248.94267	-127.89198	348.8666666666667	88.40502750912354	1668
88	16.669276722272237	464966	5671	411.69120783840157	138.36948	118.80398	225.80713	-144.68428	708.875	228.00736693142176	1676
89	16.8242888768514	469975	5009	538.5792747071396	102.120575	134.37425	223.42755	-224.22946	455.3636363636364	126.04780675115636	1687
90	16.98981133302053	475203	5228	526.4322068125272	107.59031	135.15714	241.20107	-117.96776	475.27272727272725	117.7316601499057	1698
91	17.1656267563502	480445	5242	496.93797301855557	102.87918	110.727104	215.59871	-77.27606	582.4444444444445	242.0849764080149	1707
92	17.351835072040558	485481	5036	450.76188668764354	120.08441	87.512184	237.30405	-79.78523	629.5	98.30818887559673	1715
93	17.572181073824563	491005	5524	417.8366225641315	133.03784	60.357788	201.75522	26.238892	789.1428571428571	191.0081737753115	1722
94	17.769229559103646	496068	5063	428.2468463074436	103.07174	120.36535	229.41827	-165.55751	723.2857142857143	185.19157207428998	1729
95	17.958653243382773	501433	5365	472.0588461364182	165.4075	99.63464	235.85632	-92.733894	536.5	174.150078954906	1739
96	18.159490899244943	507004	5571	462.327943466928	136.04237	130.37935	247.73128	-157.25465	619.0	189.98713406731287	1748
97	18.371171430746713	512153	5149	405.41656123175164	130.31775	92.4459	264.58133	-6.586952	643.625	279.924068945491	1756
98	18.552581707636516	517475	5322	488.9623962596295	162.55069	70.391335	250.90613	37.192184	665.25	212.572193619015	1764
99	18.786530482769013	523300	5825	414.98524899382494	184.49994	63.99231	244.84367	39.19912	728.125	212.24775469954918	1772
100	18.98698744773865	528548	5248	436.3471672739239	149.18648	76.8973	235.8714	55.19047	874.6666666666666	151.1055554534276	1778
1	0.10632624228795369	5053	5053	792.0587639845689	-204.65273	134.3399	33.61487	-480.93652	117.51162790697674	137.88643323200054	43
2	0.1696792999903361	10057	5004	1316.5651519899875	-153.9213	80.005394	-14.520668	-365.11862	92.66666666666667	23.28089345364563	97
3	0.26293179591496785	15118	5061	904.6181184154038	-134.89099	68.70655	74.493744	-315.49628	115.02272727272727	136.31839211539148	141
4	0.32790775299072267	20140	5022	1288.2764106424754	-158.46346	104.29545	-26.132462	-556.9296	94.75471698113208	21.509020188009547	194
5	0.3922308166821798	25141	5001	1295.903336749418	-137.57532	59.118782	-53.790714	-331.13098	100.02	24.361026250960776	244
6	0.45692529280980426	30241	5100	1314.0398023953776	-125.019165	49.46647	-36.759926	-303.6489	92.72727272727273	21.046662050574064	299
7	0.5191199898719787	35244	5003	1340.8127437415521	-127.43981	50.200928	25.066582	-313.5362	90.96363636363637	18.422282591138604	354
8	0.5806723793347677	40262	5018	1358.846607153879	-127.71646	46.64532	-65.04061	-329.7379	85.05084745762711	16.15646350044271	413
9	0.642403240998586	45302	5040	1360.857489952718	-121.179306	40.451946	-29.263794	-224.15729	90.0	16.441454575901385	469
10	0.7042368014653524	50369	5067	1365.8913316106948	-126.318344	40.97369	-69.07264	-302.4849	85.88135593220339	18.422613909165918	528
11	0.7672261079152425	55442	5073	1342.4096362100065	-121.76517	44.17862	-47.022186	-288.8654	87.46551724137932	17.139604788870372	586
12	0.8284837166468303	60510	5068	1378.9944062347913	-123.9528	62.35974	-28.212273	-317.84354	84.46666666666667	19.546923599948464	646
13	0.8901824911435445	65597	5087	1374.267548389216	-118.36396	59.40327	-22.02327	-382.38934	84.78333333333333	16.234830526439822	706
14	0.9521957596143087	70669	5072	1363.256843211662	-122.107086	42.895702	-58.970512	-276.03546	87.44827586206897	16.762203391696143	764
15	1.014990003903707	75763	5094	1352.1525665716872	-111.5407	55.71233	23.608803	-270.6806	86.33898305084746	19.933457241780268	823
16	1.0783917784690857	80781	5018	1319.230389948309	-123.07503	64.8941	19.78376	-347.7247	89.60714285714286	19.175578377781697	879
17	1.1419528444608054	85792	5011	1314.090865318996	-104.57484	50.81906	36.514008	-333.29868	92.79629629629629	19.06264490376462	933
18	1.207253646850586	90893	5101	1302.0374636153128	-108.95705	66.21298	33.217155	-329.19095	98.09615384615384	22.504922209788663	985
19	1.27215948899587	95950	5057	1298.6556889563853	-108.4823	48.189583	-24.26332	-254.5706	99.15686274509804	20.757585477687766	1036
