Iteration	Time	Timesteps	TimestepsThisBatch	fps	MeanReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Episodes
5	0.21732060511906942	25870	5174	2020.2241749239438	-1376.0991	276.5012	-948.13837	-1900.6326	199.0	0.0	130
6	0.2592647631963094	31044	5174	2056.193842673472	-1459.3967	251.21323	-818.5685	-1866.5984	199.0	0.0	156
7	0.3025608420372009	36218	5174	1992.024394838017	-1434.9161	249.90285	-1037.6968	-1870.858	199.0	0.0	182
8	0.3460252563158671	41392	5174	1984.2724398326802	-1453.6107	273.54285	-1177.2883	-1881.7358	199.0	0.0	208
9	0.3893405556678772	46566	5174	1991.1295468833666	-1458.4303	208.67549	-1136.7781	-1803.3547	199.0	0.0	234
10	0.43262283007303876	51740	5174	1992.6204923050536	-1481.5795	256.86597	-1088.0464	-1858.3079	199.0	0.0	260
11	0.47542162736256915	56914	5174	2015.1411307276646	-1354.8939	205.27396	-920.75604	-1798.0435	199.0	0.0	286
12	0.5196142832438151	62088	5174	1951.6050380341833	-1503.5923	265.33694	-957.7819	-1887.2192	199.0	0.0	312
13	0.5626843492190043	67262	5174	2002.450119530647	-1410.1633	247.40758	-950.1194	-1823.6049	199.0	0.0	338
14	0.6063129107157389	72436	5174	1976.8234734596729	-1511.6478	210.61185	-1074.8317	-1823.5105	199.0	0.0	364
15	0.6488440990447998	77610	5174	2027.824050594943	-1479.7482	199.22131	-1103.4172	-1867.2595	199.0	0.0	390
16	0.6930898507436116	82784	5174	1949.2254186064538	-1496.4578	198.64326	-1185.5173	-1820.3539	199.0	0.0	416
17	0.735873834292094	87958	5174	2015.9080608997328	-1516.0585	146.71208	-1195.1675	-1792.7083	199.0	0.0	442
18	0.7786524653434753	93132	5174	2016.1047076506675	-1514.6803	163.20425	-1196.9744	-1812.7507	199.0	0.0	468
19	0.8216200788815816	98306	5174	2007.2579571805024	-1500.5898	158.54926	-1216.3942	-1769.2568	199.0	0.0	494
